AA|2767|||AA|2767|ELP|DFW|20200711|6|1229|1229|1222|1510|1510|1510|0|0|101|108|-7|0|7|1231|1452|N778XF|9|18|81||0|0|0|0|0|0|0|0|0||0|0|0|0|||0|0|0|0|||0|0|0|0|||0|0|0|0|||0|0|0|0||FORM-1|N
AA|2767|||AA|2767|ELP|DFW|20200713|1|1229|1229|1230|1510|1510|1518|0|0|101|108|1|8|7|1243|1502|N9011P|13|16|79||0|0|0|0|0|0|0|0|0||0|0|0|0|||0|0|0|0|||0|0|0|0|||0|0|0|0|||0|0|0|0||FORM-1|N
AA|2767|||AA|2767|ELP|DFW|20200714|2|1229|1229|1224|1510|1510|1511|0|0|101|107|-5|1|6|1239|1458|N9012|15|13|79||0|0|0|0|0|0|0|0|0||0|0|0|0|||0|0|0|0|||0|0|0|0|||0|0|0|0|||0|0|0|0||FORM-1|N
AA|2767|||AA|2767|ELP|DFW|20200715|3|1229|1229|1225|1510|1510|1507|0|0|101|102|-4|-3|1|1233|1454|N9026C|8|13|81||0|0|0|0|0|0|0|0|0||0|0|0|0|||0|0|0|0|||0|0|0|0|||0|0|0|0|||0|0|0|0||FORM-1|N
AA|2767|||AA|2767|ELP|DFW|20200718|6|1229|1229|1222|1510|1510|1508|0|0|101|106|-7|-2|5|1238|1457|N752US|16|11|79||0|0|0|0|0|0|0|0|0||0|0|0|0|||0|0|0|0|||0|0|0|0|||0|0|0|0|||0|0|0|0||FORM-1|N
AA|2767|||AA|2767|ELP|DFW|20200720|1|1229|1229|1220|1510|1510|1515|0|0|101|115|-9|5|14|1239|1500|N5007E|19|15|81||0|0|0|0|0|0|0|0|0||0|0|0|0|||0|0|0|0|||0|0|0|0|||0|0|0|0|||0|0|0|0||FORM-1|N
AA|2767|||AA|2767|ELP|DFW|20200721|2|1229|1229|1227|1510|1510|1515|0|0|101|108|-2|5|7|1243|1503|N12028|16|12|80||0|0|0|0|0|0|0|0|0||0|0|0|0|||0|0|0|0|||0|0|0|0|||0|0|0|0|||0|0|0|0||FORM-1|N
AA|2767|||AA|2767|ELP|DFW|20200722|3|1229|1229|1220|1510|1510|1513|0|0|101|113|-9|3|12|1232|1503|N835AW|12|10|91||0|0|0|0|0|0|0|0|0||0|0|0|0|||0|0|0|0|||0|0|0|0|||0|0|0|0|||0|0|0|0||FORM-1|N
AA|2767|||AA|2767|ELP|DFW|20200725|6|1229|1229|1227|1510|1510|1510|0|0|101|103|-2|0|2|1239|1459|N742PS|12|11|80||0|0|0|0|0|0|0|0|0||0|0|0|0|||0|0|0|0|||0|0|0|0|||0|0|0|0|||0|0|0|0||FORM-1|N
AA|2767|||AA|2767|ELP|DFW|20200727|1|1229|1229|1223|1510|1510|1504|0|0|101|101|-6|-6|0|1233|1452|N9015D|10|12|79||0|0|0|0|0|0|0|0|0||0|0|0|0|||0|0|0|0|||0|0|0|0|||0|0|0|0|||0|0|0|0||FORM-1|N
AA|2767|||AA|2767|ELP|DFW|20200728|2|1229|1229|1221|1510|1510|1507|0|0|101|106|-8|-3|5|1230|1450|N9008U|9|17|80||0|0|0|0|0|0|0|0|0||0|0|0|0|||0|0|0|0|||0|0|0|0|||0|0|0|0|||0|0|0|0||FORM-1|N
AA|2767|||AA|2767|ELP|DFW|20200729|3|1229|1229|1221|1510|1510|1503|0|0|101|102|-8|-7|1|1237|1455|N9015D|16|8|78||0|0|0|0|0|0|0|0|0||0|0|0|0|||0|0|0|0|||0|0|0|0|||0|0|0|0|||0|0|0|0||FORM-1|N
AA|2399|||AA|2399|DFW|ELP|20200707|2|1250|1250|1317|1334|1334|1349|0|0|104|92|27|15|-12|1333|1345|N317PG|16|4|72||15|0|0|0|0|0|0|0|0||0|0|0|0|||0|0|0|0|||0|0|0|0|||0|0|0|0|||0|0|0|0||FORM-1|N
AA|2399|||AA|2399|DFW|ELP|20200708|3|1250|1250|1255|1334|1334|1343|0|0|104|108|5|9|4|1323|1337|N948NN|28|6|74||0|0|0|0|0|0|0|0|0||0|0|0|0|||0|0|0|0|||0|0|0|0|||0|0|0|0|||0|0|0|0||FORM-1|N
AA|2399|||AA|2399|DFW|ELP|20200709|4|1250|1250|1251|1334|1334|1331|0|0|104|100|1|-3|-4|1306|1322|N970NN|15|9|76||0|0|0|0|0|0|0|0|0||0|0|0|0|||0|0|0|0|||0|0|0|0|||0|0|0|0|||0|0|0|0||FORM-1|N
AA|2399|||AA|2399|DFW|ELP|20200710|5|1250|1250|1247|1334|1334|1322|0|0|104|95|-3|-12|-9|1306|1319|N982NN|19|3|73||0|0|0|0|0|0|0|0|0||0|0|0|0|||0|0|0|0|||0|0|0|0|||0|0|0|0|||0|0|0|0||FORM-1|N
AA|2399|||AA|2399|DFW|ELP|20200712|7|1250|1250|1251|1334|1334|1321|0|0|104|90|1|-13|-14|1303|1318|N968NN|12|3|75||0|0|0|0|0|0|0|0|0||0|0|0|0|||0|0|0|0|||0|0|0|0|||0|0|0|0|||0|0|0|0||FORM-1|N
AA|2399|||AA|2399|DFW|ELP|20200713|1|1250|1250|1250|1334|1334|1324|0|0|104|94|0|-10|-10|1306|1321|N987NN|16|3|75||0|0|0|0|0|0|0|0|0||0|0|0|0|||0|0|0|0|||0|0|0|0|||0|0|0|0|||0|0|0|0||FORM-1|N
AA|2399|||AA|2399|DFW|ELP|20200714|2|1250|1250|1347|1334|1334|1422|0|0|104|95|57|48|-9|1404|1417|N934AN|17|5|73||48|0|0|0|0|0|0|0|0||0|0|0|0|||0|0|0|0|||0|0|0|0|||0|0|0|0|||0|0|0|0||FORM-1|N
AA|2399|||AA|2399|DFW|ELP|20200715|3|1250|1250|1244|1334|1334|1319|0|0|104|95|-6|-15|-9|1303|1316|N973NN|19|3|73||0|0|0|0|0|0|0|0|0||0|0|0|0|||0|0|0|0|||0|0|0|0|||0|0|0|0|||0|0|0|0||FORM-1|N
AA|2399|||AA|2399|DFW|ELP|20200716|4|1250|1250|1242|1334|1334|1315|0|0|104|93|-8|-19|-11|1300|1313|N992NN|18|2|73||0|0|0|0|0|0|0|0|0||0|0|0|0|||0|0|0|0|||0|0|0|0|||0|0|0|0|||0|0|0|0||FORM-1|N
AA|2399|||AA|2399|DFW|ELP|20200717|5|1250|1250|1246|1334|1334|1317|0|0|104|91|-4|-17|-13|1301|1314|N342PM|15|3|73||0|0|0|0|0|0|0|0|0||0|0|0|0|||0|0|0|0|||0|0|0|0|||0|0|0|0|||0|0|0|0||FORM-1|N
AA|2399|||AA|2399|DFW|ELP|20200719|7|1250|1250|1242|1334|1334|1317|0|0|104|95|-8|-17|-9|1300|1314|N997NN|18|3|74||0|0|0|0|0|0|0|0|0||0|0|0|0|||0|0|0|0|||0|0|0|0|||0|0|0|0|||0|0|0|0||FORM-1|N
AA|2399|||AA|2399|DFW|ELP|20200720|1|1250|1250|1244|1334|1334|1324|0|0|104|100|-6|-10|-4|1308|1320|N200NV|24|4|72||0|0|0|0|0|0|0|0|0||0|0|0|0|||0|0|0|0|||0|0|0|0|||0|0|0|0|||0|0|0|0||FORM-1|N
AA|2399|||AA|2399|DFW|ELP|20200721|2|1250|1250|1244|1334|1334|1320|0|0|104|96|-6|-14|-8|1302|1316|N822NN|18|4|74||0|0|0|0|0|0|0|0|0||0|0|0|0|||0|0|0|0|||0|0|0|0|||0|0|0|0|||0|0|0|0||FORM-1|N
AA|2399|||AA|2399|DFW|ELP|20200722|3|1250|1250|1242|1334|1334|1330|0|0|104|108|-8|-4|4|1313|1327|N959NN|31|3|74||0|0|0|0|0|0|0|0|0||0|0|0|0|||0|0|0|0|||0|0|0|0|||0|0|0|0|||0|0|0|0||FORM-1|N
AA|2399|||AA|2399|DFW|ELP|20200723|4|1250|1250|1249|1334|1334|1325|0|0|104|96|-1|-9|-8|1310|1323|N339PL|21|2|73||0|0|0|0|0|0|0|0|0||0|0|0|0|||0|0|0|0|||0|0|0|0|||0|0|0|0|||0|0|0|0||FORM-1|N
AA|2399|||AA|2399|DFW|ELP|20200724|5|1250|1250|1243|1334|1334|1320|0|0|104|97|-7|-14|-7|1304|1316|N979NN|21|4|72||0|0|0|0|0|0|0|0|0||0|0|0|0|||0|0|0|0|||0|0|0|0|||0|0|0|0|||0|0|0|0||FORM-1|N
AA|2399|||AA|2399|DFW|ELP|20200726|7|1250|1250|1250|1334|1334|1327|0|0|104|97|0|-7|-7|1312|1324|N958NN|22|3|72||0|0|0|0|0|0|0|0|0||0|0|0|0|||0|0|0|0|||0|0|0|0|||0|0|0|0|||0|0|0|0||FORM-1|N
AA|2399|||AA|2399|DFW|ELP|20200727|1|1250|1250|1244|1334|1334|1315|0|0|104|91|-6|-19|-13|1259|1311|N958NN|15|4|72||0|0|0|0|0|0|0|0|0||0|0|0|0|||0|0|0|0|||0|0|0|0|||0|0|0|0|||0|0|0|0||FORM-1|N
AA|2399|||AA|2399|DFW|ELP|20200728|2|1250|1250|1250|1334|1334|1342|0|0|104|112|0|8|8|1324|1338|N301NW|34|4|74||0|0|0|0|0|0|0|0|0||0|0|0|0|||0|0|0|0|||0|0|0|0|||0|0|0|0|||0|0|0|0||FORM-1|N
AA|2399|||AA|2399|DFW|ELP|20200729|3|1250|1250|1244|1334|1334|1321|0|0|104|97|-6|-13|-7|1302|1317|N359PX|18|4|75||0|0|0|0|0|0|0|0|0||0|0|0|0|||0|0|0|0|||0|0|0|0|||0|0|0|0|||0|0|0|0||FORM-1|N
AA|2399|||AA|2399|DFW|ELP|20200730|4|1250|1250|1248|1334|1334|1328|0|0|104|100|-2|-6|-4|1307|1324|N945NN|19|4|77||0|0|0|0|0|0|0|0|0||0|0|0|0|||0|0|0|0|||0|0|0|0|||0|0|0|0|||0|0|0|0||FORM-1|N
AA|2399|||AA|2399|DFW|ELP|20200731|5|1250|1250|1250|1334|1334|1350|0|0|104|120|0|16|16|1321|1342|N995NN|31|8|81||0|0|16|0|0|0|0|0|0||0|0|0|0|||0|0|0|0|||0|0|0|0|||0|0|0|0|||0|0|0|0||FORM-1|N
AA|2399|||AA|2399|ELP|DFW|20200707|2|1426|1426|1448|1710|1710|1839|0|0|104|171|22|89|67|1609|1826|N317PG|81|13|77||14|0|67|0|8|0|0|0|0||0|0|0|0|||0|0|0|0|||0|0|0|0|||0|0|0|0|||0|0|0|0||FORM-1|N
AA|2399|||AA|2399|ELP|DFW|20200708|3|1426|1426|1431|1710|1710|1713|0|0|104|102|5|3|-2|1441|1702|N948NN|10|11|81||0|0|0|0|0|0|0|0|0||0|0|0|0|||0|0|0|0|||0|0|0|0|||0|0|0|0|||0|0|0|0||FORM-1|N
AA|2399|||AA|2399|ELP|DFW|20200709|4|1426|1426|1427|1710|1710|1710|0|0|104|103|1|0|-1|1436|1655|N970NN|9|15|79||0|0|0|0|0|0|0|0|0||0|0|0|0|||0|0|0|0|||0|0|0|0|||0|0|0|0|||0|0|0|0||FORM-1|N
AA|2399|||AA|2399|ELP|DFW|20200710|5|1426|1426|1425|1710|1710|1710|0|0|104|105|-1|0|1|1437|1700|N982NN|12|10|83||0|0|0|0|0|0|0|0|0||0|0|0|0|||0|0|0|0|||0|0|0|0|||0|0|0|0|||0|0|0|0||FORM-1|N
AA|2399|||AA|2399|ELP|DFW|20200712|7|1426|1426|1418|1710|1710|1656|0|0|104|98|-8|-14|-6|1429|1645|N968NN|11|11|76||0|0|0|0|0|0|0|0|0||0|0|0|0|||0|0|0|0|||0|0|0|0|||0|0|0|0|||0|0|0|0||FORM-1|N
AA|2399|||AA|2399|ELP|DFW|20200713|1|1426|1426|1418|1710|1710|1709|0|0|104|111|-8|-1|7|1433|1654|N987NN|15|15|81||0|0|0|0|0|0|0|0|0||0|0|0|0|||0|0|0|0|||0|0|0|0|||0|0|0|0|||0|0|0|0||FORM-1|N
AA|2399|||AA|2399|ELP|DFW|20200714|2|1426|1426|1500|1710|1710|1800|0|0|104|120|34|50|16|1515|1747|N934AN|15|13|92||0|0|16|0|34|0|0|0|0||0|0|0|0|||0|0|0|0|||0|0|0|0|||0|0|0|0|||0|0|0|0||FORM-1|N
AA|2399|||AA|2399|ELP|DFW|20200715|3|1426|1426|1420|1710|1710|1704|0|0|104|104|-6|-6|0|1429|1648|N973NN|9|16|79||0|0|0|0|0|0|0|0|0||0|0|0|0|||0|0|0|0|||0|0|0|0|||0|0|0|0|||0|0|0|0||FORM-1|N
AA|2399|||AA|2399|ELP|DFW|20200716|4|1426|1426|1420|1710|1710|1708|0|0|104|108|-6|-2|4|1430|1650|N992NN|10|18|80||0|0|0|0|0|0|0|0|0||0|0|0|0|||0|0|0|0|||0|0|0|0|||0|0|0|0|||0|0|0|0||FORM-1|N
AA|2399|||AA|2399|ELP|DFW|20200717|5|1426|1426|1423|1710|1710|1715|0|0|104|112|-3|5|8|1441|1700|N342PM|18|15|79||0|0|0|0|0|0|0|0|0||0|0|0|0|||0|0|0|0|||0|0|0|0|||0|0|0|0|||0|0|0|0||FORM-1|N
